recoP,trueP
6.308845,7.010876
3.956239,3.867360
1.777890,1.835927
1.438490,2.262312
7.302709,8.153102
0.565649,0.535143
2.486973,4.514724
1.686484,1.631783
2.429782,2.258241
2.086301,2.422301
0.548517,0.547877
5.112084,5.829394
0.969988,0.986135
4.623573,4.666922
0.698139,0.560388
3.250755,3.004465
8.635979,7.501544
1.142667,1.078622
1.443430,0.545168
2.604883,3.732362
2.429984,2.060340
2.779465,2.594333
2.522442,2.894721
1.722375,1.482557
0.518317,0.339756
1.036999,1.100949
1.374231,1.385067
1.163553,1.139725
4.338460,6.237925
0.470668,0.467252
2.220781,2.510256
0.760349,0.787468
3.390855,3.257269
1.055290,1.011462
0.706680,0.768598
2.302881,2.303354
1.441441,1.496860
2.334352,2.787570
4.695081,4.710720
1.821647,1.592340
6.584163,5.585526
0.687832,0.663374
3.039182,3.140125
2.538856,2.728198
1.742787,1.545312
1.663025,2.669758
4.281041,4.164441
5.636782,4.424003
7.366864,7.138152
12.290730,7.087363
1.750763,1.915516
0.145750,0.883336
5.215560,4.269949
4.212792,3.514740
0.680546,0.691644
3.295543,4.170939
1.315635,1.448447
2.467154,2.272399
3.123157,3.045570
1.655669,1.549516
5.931017,4.809621
1.688478,2.082849
3.159169,3.202306
2.260852,2.690199
6.537611,7.582318
3.698077,3.199970
2.357680,1.861432
2.275085,2.208140
6.031669,4.040253
0.564954,0.594144
5.622962,4.256625
15.874262,8.448942
0.484116,1.992273
2.243689,1.963227
6.405433,1.393246
0.973957,0.863560
4.108147,5.150068
6.372804,4.849186
2.254842,2.836948
2.047450,2.366238
0.678818,0.622498
1.769099,1.687924
2.658483,2.024419
2.036300,2.027293
2.349590,2.293859
0.358002,0.758009
2.655091,2.421348
0.548627,0.561984
3.328117,3.945676
1.304593,1.229525
0.434124,0.442110
5.557463,5.750604
5.454619,5.358106
1.943067,2.308931
0.385115,0.260878
2.703970,2.095973
5.344471,6.354235
0.692605,0.670637
1.329824,1.264975
2.423910,2.351375
0.873078,0.963051
2.944848,2.737084
1.175317,1.149258
0.593540,0.683228
0.543045,0.586889
3.186161,2.624897
1.101615,1.097868
6.228053,11.229136
1.500681,1.409248
1.492695,1.493302
0.999025,0.971818
0.581868,0.587610
1.831550,1.891621
9.663980,5.950431
1.435864,1.232193
2.177622,2.267440
3.457731,2.839692
0.573499,0.577884
3.617434,3.131391
6.265115,4.219271
0.623628,0.611175
3.942267,2.549799
6.290834,5.802647
4.903938,2.908648
0.347591,0.344016
3.229458,3.154214
1.650349,2.254433
0.690273,0.554921
0.812178,0.734699
1.405239,1.438595
6.680143,5.079632
4.146154,5.370675
0.859850,0.854838
1.824877,1.988468
6.429664,6.432560
4.039525,3.236929
1.561021,1.363095
2.671910,2.765894
2.716167,2.339875
3.323103,3.002719
0.914674,0.945018
0.475880,0.464255
0.511017,0.493614
0.957622,1.050259
1.110824,1.084012
2.931921,2.671875
2.034355,1.965689
1.999291,1.942273
0.761619,0.770477
4.506873,4.497376
3.462211,3.807499
6.207726,2.865121
2.705611,2.833383
2.185190,2.328668
2.972834,3.422890
0.637860,0.636650
3.350500,3.605328
3.086437,2.347613
1.295233,1.383394
2.612597,2.979581
0.866226,0.987881
0.472022,0.466586
0.887009,0.986153
5.553330,3.200420
0.689309,0.697017
1.454903,1.492356
1.870288,1.996101
2.652043,2.447718
2.546284,1.786221
0.451352,0.455040
7.407693,6.694019
0.528160,0.429869
4.163136,4.946121
1.808063,1.902383
0.759548,0.704177
0.677724,0.656522
3.534271,3.388038
1.608979,0.626334
0.435811,0.411087
4.665239,5.911250
2.294858,2.912056
12.949673,11.038974
1.259878,0.907085
2.534879,2.157330
0.850866,0.844369
0.595736,0.604470
3.269271,3.916027
5.228084,5.783495
0.736479,0.751445
3.663078,2.898273
19.079664,2.085551
4.659648,5.034012
1.196085,1.072300
0.755827,0.527863
1.548366,1.684967
1.716541,1.874941
0.875335,1.380925
1.087776,1.139538
4.479247,3.058046
1.402466,1.479823
2.126132,1.890189
0.434339,0.424384
3.944773,4.105349
3.725533,3.567349
4.976190,4.123956
1.382517,1.051060
2.870027,2.466606
0.372593,0.377904
3.305666,3.320018
0.536187,0.561654
1.988335,2.224538
1.651122,1.700878
1.672752,1.425873
3.006539,2.743700
1.161936,1.513523
0.679826,0.645179
1.380388,1.302666
1.828661,0.746855
1.231372,1.204738
2.645675,1.715665
0.369586,0.377315
0.835621,0.795993
1.311008,1.269932
9.576893,5.159948
3.694753,4.366431
2.915585,2.616478
4.664209,5.015592
0.798225,0.787523
1.364121,1.041896
3.888431,3.813331
3.293910,3.021625
3.222136,3.069877
0.433287,0.466030
0.990881,2.896312
1.403726,1.347002
2.563713,2.386843
1.068694,1.040785
0.538791,0.532310
5.330874,5.615476
2.856042,2.526712
1.729623,3.864669
1.741984,1.478067
4.321497,5.700267
1.546138,1.368711
2.216367,2.772350
0.372560,0.380120
0.696175,0.699552
2.847649,3.680265
2.206346,2.072198
0.585843,0.597596
4.407085,4.045367
2.020056,1.934470
0.628285,0.557981
1.118545,0.976137
2.510164,2.482303
4.056890,3.705538
1.940530,1.784557
3.466843,3.580969
1.414872,1.565625
1.157167,1.150913
5.084364,4.139323
5.700268,6.952768
0.873522,1.008045
1.118764,1.728760
6.485021,5.438256
4.359560,4.166577
3.240888,3.363631
2.786741,3.291915
4.498728,4.042061
1.610105,1.536764
0.989940,0.955385
6.859423,4.395854
1.863601,1.677857
3.120381,3.146301
0.622637,0.617180
9.189366,6.056529
9.983811,6.184571
2.299314,2.686387
1.347067,3.632499
5.523382,4.836214
4.282200,3.835531
2.660021,2.866640
0.779916,0.826227
2.733426,2.658698
0.585634,0.617426
2.636559,2.262472
5.697248,5.184738
2.201540,2.364134
1.028266,0.983838
1.709596,1.659244
1.498780,1.403595
3.311640,3.554053
1.367869,1.353068
0.448180,0.494625
2.997301,2.893348
5.361430,4.856890
9.602153,7.098133
0.700770,0.784404
4.346753,3.520358
0.613010,0.599536
4.080924,4.210432
3.438914,3.330708
0.371486,0.373456
1.101439,1.136541
2.856211,2.493832
2.852392,2.724380
3.378839,4.108678
0.730333,0.748116
5.918191,7.804411
1.323273,1.325133
1.633676,1.522284
1.933649,1.740213
1.502239,1.377147
3.734155,2.228195
1.716997,1.437906
0.623916,0.795376
1.880284,2.003647
2.017638,2.101112
3.001128,2.544473
1.118876,1.148823
2.157119,2.377212
4.795806,4.128792
2.432395,2.394269
1.867059,1.846544
0.921902,1.169027
4.405829,3.397055
0.480693,0.494624
24.068850,4.203053
5.213514,4.028450
2.938993,2.996088
4.136292,4.524329
1.952083,1.867666
3.372012,5.957764
1.455217,1.417058
4.367227,4.044337
3.880953,3.541235
1.712791,1.830052
2.785271,2.938827
0.488129,0.619592
1.336876,1.397709
1.088716,1.068480
0.527276,0.529829
0.666897,0.708882
1.230028,1.228066
0.709350,0.718344
0.732042,0.745489
1.310352,1.199638
1.711364,1.941274
1.726979,1.570050
3.070767,3.242052
1.045421,1.711583
5.517538,5.790663
4.887604,4.154850
5.364605,5.853073
2.841501,2.979604
5.186050,4.434380
1.231201,1.207577
6.052156,4.632102
7.080963,6.650320
2.980297,2.682206
0.988057,0.941387
3.043660,3.000689
4.304523,3.713203
5.069431,3.887298
0.702287,0.785265
4.736046,3.587761
3.851914,5.449512
0.841374,0.855960
14.823665,7.660103
0.546219,0.528158
2.054194,2.232485
0.765561,0.792877
4.340343,4.203022
2.033918,3.149057
1.847821,1.592336
2.384963,2.266775
3.118658,2.596083
1.138478,1.140541
6.401839,8.344790
5.153018,5.950424
2.243471,2.162261
0.566988,0.505503
2.143361,1.773086
1.633197,1.625098
0.466639,0.468353
5.266447,3.273553
0.724123,0.727729
1.828624,1.683766
0.419833,0.442377
1.197979,1.043401
1.949758,1.958972
2.064237,2.262787
0.823597,0.813424
3.688953,3.354904
8.244051,6.223552
3.645667,3.269086
3.897787,3.869959
1.651551,1.523947
0.737994,0.776016
0.397939,2.546240
2.894777,2.674035
1.494399,1.291911
0.274555,0.325461
4.079606,4.179466
0.736998,0.976133
5.865188,4.055899
3.313065,3.479961
0.482832,0.468959
2.482379,2.261990
4.368337,5.282381
9.395360,6.718213
3.323989,2.630733
5.458845,4.876724
1.473619,1.580744
2.064000,2.292638
4.710111,5.633258
1.000825,1.026938
1.147873,1.319574
1.179716,1.135445
3.806661,4.158110
1.500155,1.967969
2.929804,2.550665
0.402318,0.392161
9.219763,7.004223
1.363399,1.395415
4.534123,3.700932
2.825680,3.130502
4.644656,11.193437
0.482929,0.438688
6.201625,5.210460
5.022411,5.227718
3.354667,2.890439
8.603213,5.861495
9.034931,8.571932
0.339059,0.368370
5.340665,3.417723
0.954775,1.085803
6.221018,6.616346
0.926536,1.293381
1.172700,1.151236
1.416135,1.226065
4.086718,5.139070
1.413433,1.439080
2.641131,2.530423
2.574197,2.282149
1.004247,1.048045
2.433108,2.556542
3.527874,3.862276
0.420640,0.419002
3.217655,3.345486
31.928285,1.017843
0.724389,2.361255
0.946685,0.939730
1.857415,1.888118
0.488908,0.394850
1.138109,1.093947
1.002028,1.020319
4.698757,4.712371
1.104850,1.039222
0.486763,0.489024
0.472560,0.485366
2.348765,2.226320
2.039903,1.933297
5.472668,4.644806
0.195231,0.512214
1.302405,1.326560
0.449190,0.539827
1.488132,1.532733
2.703843,2.690871
0.756708,0.891452
0.476495,0.450736
5.582650,6.075340
2.461341,2.192718
3.484625,2.679727
0.870498,0.588542
3.212902,2.785516
2.597874,2.642314
0.790035,0.525188
0.335087,0.342731
1.028332,1.013150
3.162005,3.101163
6.501676,4.747614
2.088606,1.932714
0.587741,0.427303
0.560737,0.430095
1.776663,2.240422
1.114822,1.139497
0.569300,0.508628
2.121050,2.160218
3.733772,3.184067
0.672988,0.351058
2.681666,2.915332
5.281823,7.178637
1.099264,1.120860
0.392610,0.411236
2.979263,3.169801
1.358501,1.377821
0.501364,0.517200
2.624758,2.704507
0.984552,0.942230
2.714693,1.746165
5.314156,2.495282
1.016534,1.096689
2.948520,3.717363
4.504803,5.081792
2.590438,2.946374
2.275573,2.687209
4.444919,5.312406
6.293435,4.764796
1.127114,1.337588
5.931639,7.319867
1.670070,1.520051
7.653478,6.884353
0.906460,0.932420
7.060763,4.091370
2.670646,2.840706
0.596855,0.585072
1.236324,1.268846
0.883651,0.901555
1.582890,1.808552
0.440888,0.455345
1.462767,1.230273
0.793814,0.783029
2.996595,2.200903
14.340496,6.172217
1.702231,2.145380
1.784539,1.829906
2.943337,1.687610
6.932249,7.139112
2.901214,2.591366
0.629588,0.668844
9.691107,8.048159
3.391733,3.197299
3.805200,3.215655
0.873922,0.825469
0.725897,0.632448
5.261879,4.709583
4.721707,3.409513
4.512600,4.198082
5.151120,5.807756
3.465506,3.889907
1.422796,1.600505
1.939007,2.377863
1.442315,1.434354
1.308423,1.246358
2.563016,1.972475
4.122590,4.104695
9.428982,7.260511
1.732630,1.497032
1.812494,1.606898
4.237590,4.580345
2.052110,2.106280
1.385269,1.355178
0.763460,0.846005
5.431310,3.866058
1.507038,1.481862
0.573076,0.561029
4.826043,3.785147
1.155400,1.063039
7.423704,5.380695
12.763543,5.758733
12.874280,6.114011
0.702107,0.941708
0.591629,0.629311
1.871126,1.837351
3.812124,3.884885
8.511030,8.613832
1.128663,1.153592
4.006755,2.691301
2.956394,2.874645
1.174116,0.995944
2.667718,2.124127
4.659077,4.060361
2.653229,2.904196
3.152343,3.851648
1.326569,0.836563
1.759365,1.595157
2.945457,2.675018
1.511953,1.438038
4.994085,4.813091
0.569445,0.557016
3.070323,2.859694
1.184943,1.331691
0.518804,0.526069
2.586011,2.545862
3.534777,3.396315
3.440995,2.283832
8.434261,10.882772
0.570560,0.546377
1.436581,1.390721
2.960765,3.423694
0.772196,0.772872
1.850391,2.034784
2.675377,2.514462
1.510121,1.266773
1.753125,1.895607
1.986281,1.875448
1.847519,2.110719
0.567750,0.585014
1.377525,1.517683
0.541384,0.542388
0.979541,0.883450
6.000554,5.052339
3.225061,2.924283
0.518423,0.531462
1.278482,1.166991
0.980323,0.970032
5.015707,5.344692
5.415329,5.657759
0.303628,0.592450
0.978255,0.538353
6.467070,8.815558
0.631849,0.607786
0.566331,0.600530
1.773468,1.809036
1.266498,9.879181
3.228523,3.543397
2.223567,2.276996
2.163659,1.888965
1.398153,1.430188
1.128339,1.061804
0.995752,1.125924
0.430329,0.442551
4.264462,3.944079
14.320354,9.694197
2.533396,3.372562
7.765984,5.473459
0.840859,0.877955
0.367234,0.375224
5.941020,5.045818
4.128535,4.115484
3.005489,2.924281
4.229555,4.186526
2.859040,2.532623
1.044051,0.943078
2.251129,2.801324
0.932010,1.068988
1.557210,1.432799
2.829839,2.942153
0.876731,0.871996
2.197481,2.409328
2.142959,2.090691
0.778227,0.747219
3.460641,3.655119
6.863132,6.107529
6.498611,5.124850
2.749734,2.456483
3.304132,3.464620
0.523957,0.792826
2.185161,2.288652
2.555147,2.661471
2.097500,2.240263
0.468564,0.462419
3.400364,3.101868
1.990439,2.160458
6.552830,5.542161
3.787812,5.461248
5.934945,5.374393
0.727048,0.675907
8.946591,8.070810
1.330560,1.299133
2.417611,2.172536
7.393827,4.845249
5.208986,5.163943
0.993419,1.110242
1.273615,1.442671
3.168936,3.087620
2.753778,3.004363
0.828255,0.871771
0.687774,0.659203
2.466019,2.102698
10.477910,7.931780
0.408453,0.407522
1.908255,2.255321
3.860615,3.327865
3.241802,1.137582
1.561078,1.506424
12.176697,11.657008
0.724188,0.808906
3.126508,4.399508
2.895944,2.830308
0.432127,0.438976
2.625225,1.774480
6.807813,3.499241
0.421709,0.435843
1.009946,0.986322
3.740841,3.495900
0.791350,0.778331
5.425593,6.174936
3.958835,3.526472
18.156281,14.111130
0.804239,0.809047
0.735537,0.793618
4.192992,3.777390
2.205817,2.292672
0.542297,0.555629
4.153607,5.033926
1.620500,1.852435
2.131197,2.089335
2.300640,2.401687
9.366217,7.896232
2.623211,2.546339
1.043286,1.057150
3.591013,4.588896
2.922837,2.949513
1.845162,1.915064
1.375501,3.205276
1.613934,1.476920
5.326261,4.245615
6.421990,8.382615
1.938650,2.075808
7.146825,5.167850
1.841627,1.368894
0.969484,0.937433
0.890881,0.910828
3.565207,2.852305
2.078055,1.918022
3.277258,2.905175
0.414331,1.256876
0.749694,0.690064
4.196616,4.466158
3.407380,4.199895
1.691025,2.828103
5.394804,4.677374
0.738318,0.698717
1.956952,1.837872
16.641664,5.787998
0.319936,0.349547
1.240588,0.972984
0.823072,0.817784
0.794366,0.817123
1.275504,1.588597
0.515870,0.640675
0.427548,0.483679
0.459734,0.429561
4.184131,3.962934
1.932671,1.822119
0.590072,0.613147
1.057132,0.884446
14.848259,9.903953
0.546106,0.562956
10.373272,8.618055
6.170457,7.401238
1.958706,1.971756
0.574077,0.600824
1.237439,1.227634
0.454769,0.350125
6.905263,6.988106
2.415179,2.077062
4.804196,4.644773
1.442788,1.214968
3.255712,2.975618
0.341646,0.359186
2.702752,2.326955
0.486947,0.494729
2.319184,1.905468
10.615202,1.246489
0.956032,1.038588
0.705060,0.706837
1.663710,1.723202
0.294766,0.451482
0.610639,0.565602
3.494359,2.929035
1.964594,1.492879
1.956492,2.088738
4.346938,3.652001
3.247661,4.432248
1.523038,1.516222
0.889132,0.930870
0.415131,0.412135
3.423963,4.089478
1.025728,1.078320
1.284688,1.325388
0.670101,0.658959
2.207989,1.918718
1.467968,1.319049
1.055799,1.036560
1.727097,1.439519
0.724639,0.691682
0.571898,0.578949
3.114640,3.126326
1.555030,1.311057
6.672574,9.533365
2.043558,1.946241
2.551106,2.408170
1.877469,1.523426
0.593299,0.625756
0.468430,0.474461
3.016998,2.464207
6.822718,4.716306
0.454140,0.498047
7.673625,4.105683
2.362183,2.546580
2.501908,2.585501
1.208583,1.194559
3.938686,2.891384
0.399682,0.400849
0.477379,0.506543
1.347817,1.337121
7.632917,1.412048
0.375059,0.370413
1.394797,1.524509
4.334822,4.378453
1.605780,1.416889
8.414632,5.660499
2.370548,2.159378
1.797890,1.905826
2.174769,2.292106
8.341623,6.935299
3.179603,3.393741
1.502124,1.524258
3.630433,4.379334
2.494429,10.311723
3.913285,5.006640
1.551763,1.321330
4.304234,4.016471
3.098244,3.379529
3.359977,3.045043
0.428869,0.437252
1.376328,1.635412
1.099798,1.063675
1.658347,2.091955
2.638167,2.035705
1.237587,1.162140
1.742839,1.935948
5.532126,6.213836
5.011791,5.179590
5.643658,5.036130
8.538168,6.919155
5.384716,7.824109
2.004001,2.125292
10.894010,3.891739
3.576003,3.514069
18.605723,2.717771
0.581442,0.675894
1.804242,1.688845
1.772650,1.777266
2.373952,2.503861
2.179899,1.740810
2.220792,2.065291
2.134823,1.997301
2.580150,2.755548
1.179021,1.087894
1.798843,1.886122
0.737460,0.774951
2.362113,2.347466
1.360472,1.334010
0.958790,1.249767
0.672995,0.639088
1.744342,1.779313
2.222089,1.830774
0.852068,0.851723
0.464643,0.475649
0.706122,0.711817
0.406592,0.393542
0.658233,0.582568
1.467872,1.391972
0.784834,0.739039
0.948006,1.000027
0.423882,0.716179
2.025085,1.861135
6.155481,7.398042
0.698836,0.743189
0.512166,0.266023
2.746398,3.429946
0.708839,0.739530
4.661430,3.665767
1.285748,1.115853
2.142735,2.417905
2.003314,1.618075
16.080647,1.553818
9.819437,4.846899
1.277159,1.276141
2.041004,1.968176
2.081007,2.131778
10.302428,4.035922
3.929219,4.704605
1.440143,1.577492
8.118995,8.086438
5.054056,4.814522
18.016068,0.480468
1.384077,1.354881
0.927304,0.920242
2.968011,3.098838
0.938479,0.903512
0.679981,0.628487
3.835949,3.946895
1.091840,1.087882
0.491764,0.563413
6.271133,5.470709
3.973509,2.677050
0.373986,0.336769
3.358607,3.216297
4.581651,2.892377
2.165586,2.551334
1.204074,1.177886
0.578551,0.593585
2.509319,2.435154
3.928999,8.229230
0.997735,1.006757
1.653505,1.485227
1.077209,1.091967
3.204719,3.032832
0.801429,0.890201
2.043613,1.976099
0.866060,3.124683
2.150496,2.280658
1.784374,0.952693
1.364261,1.285644
1.172768,1.354221
4.557444,3.975351
5.072671,4.827141
2.369179,2.193265
4.046322,3.983326
3.806612,4.582082
0.609999,0.564995
0.808988,0.799915
8.138069,5.609145
3.626730,4.304640
1.436344,1.489403
4.796656,3.622463
0.359145,0.301299
1.365953,1.257584
0.997137,1.241227
1.460758,1.613095
13.353950,10.837152
7.619317,11.103820
1.991627,3.109298
4.491824,4.943998
1.621027,1.841937
4.011641,4.311757
0.738302,0.888925
0.978014,0.960005
2.987071,3.323439
0.407358,0.327476
3.225486,0.331409
1.096302,1.257718
2.386806,2.442691
5.287136,3.373762
1.264066,1.084713
2.886170,3.621510
0.421430,0.375097
2.106351,2.388391
5.422312,4.821667
2.045630,1.775674
1.961372,2.421691
1.567590,1.545762
3.307352,2.911698
0.626856,0.458785
3.943699,2.088524
14.130381,8.520691
0.466344,0.426771
1.703846,1.713945
2.754171,2.368162
4.686670,4.544700
4.832993,4.431403
5.562363,8.575967
3.272199,3.322917
4.153406,4.229377
0.933309,0.950456
3.760678,2.965272
6.174865,2.161626
4.776836,4.563151
4.349737,4.523341
6.397432,2.552641
0.583401,0.413155
0.476079,0.480656
2.912397,2.059525
1.520584,2.521942
2.954551,2.866243
0.526652,0.530087
0.693479,0.692694
9.847329,5.012417
3.836640,3.251573
8.440317,6.410623
3.027876,2.941110
10.855749,2.175075
1.757647,1.740418
2.809142,3.687682
3.177985,2.744732
0.848648,0.864056
0.840400,0.824194
5.026650,4.152967
9.794337,8.262367
7.444984,3.347512
1.875460,1.854600
2.767083,2.739373
2.579481,2.530250
2.381829,2.064831
2.621772,2.904939
1.408746,1.284724
0.714370,0.718035
0.694866,0.661996
0.374841,0.378954
0.847937,0.730845
2.352387,2.586012
5.514727,5.106343
3.659159,4.079272
0.892522,0.937342
0.766246,0.804265
0.998195,1.016944
0.500676,0.544587
0.524373,0.528206
1.412300,2.969643
0.406436,0.432389
3.349621,2.403050
2.747572,2.658078
3.085197,3.090813
0.981467,1.011242
1.766033,1.560126
1.812165,1.834155
0.585527,0.598072
6.732920,6.877202
0.499729,0.492920
3.341403,3.745445
0.662128,0.692683
2.337208,2.432834
3.288661,4.154721
1.836515,1.660896
3.445243,2.527111
8.001036,6.018658
0.733210,0.767400
5.511036,2.325265
2.291681,2.374163
8.176234,6.336631
3.347196,2.995935
0.845738,1.553886
2.015499,1.961031
0.929797,0.929854
3.600217,2.140014
2.573097,2.287685
0.591738,0.575152
1.458927,1.068805
3.730689,4.208252
7.253657,4.921150
1.804885,1.885314
1.423516,1.470166
5.932178,4.945342
1.622639,1.689550
1.645074,1.659608
6.282205,4.188530
1.480719,1.532168
0.375124,0.503012
3.347175,3.341779
1.569722,2.130483
0.354433,0.326359
0.488976,0.520907
2.298484,2.289364
3.005323,3.441151
3.585413,2.928429
19.192893,12.664670
1.078690,1.121418
0.863778,0.877614
1.890943,1.947671
0.486080,0.486189
0.625894,0.630119
6.028365,4.628299
2.415672,3.407347
1.415884,1.300410
1.487167,1.497724
2.061844,2.008390
2.674096,2.725638
1.609444,1.510477
6.000067,6.893880
11.710793,8.334122
4.221106,4.380996
4.148104,1.541916
2.978598,3.266615
0.740896,0.757273
3.440084,4.541178
1.918634,2.246480
6.747720,6.786703
1.854944,2.123346
1.882474,2.262402
1.842870,1.997458
5.365324,6.109508
3.141601,2.078012
1.560428,1.592494
1.271143,1.412797
3.915814,2.866655
1.564628,1.488464
0.354386,0.273725
2.314783,2.290456
0.345089,0.352341
5.757832,5.610217
2.724097,2.275370
0.735805,0.741709
2.962960,2.607338
0.855169,0.840547
2.580541,2.152899
0.799845,0.754567
0.739849,0.742722
6.684749,5.852287
1.425599,1.599639
2.752624,2.652753
0.931436,0.868505
8.009744,4.348589
2.780092,2.923083
4.299975,4.446219
2.036716,2.481452
1.463920,1.453932
0.829507,0.860127
2.873565,2.907271
0.813033,0.763636
3.827630,2.920466
2.356161,2.127042
0.632451,1.092499
1.783367,1.944745
0.963783,0.916422
1.506723,1.607417
0.964873,0.970322
0.880684,0.980095
1.724962,0.815467
1.479846,1.682153
1.026483,1.049077
0.638894,0.632847
1.848560,2.644338
2.240947,1.861727
0.714012,0.756011
1.470043,1.432871
4.151719,3.140263
0.368670,0.408596
6.439594,6.091166
1.600391,1.753530
1.082492,1.083683
0.635553,0.627238
4.752921,3.719802
3.051179,2.724000
10.516484,5.855357
0.760358,0.851805
0.498276,0.491406
6.551461,4.310893
1.193911,1.193488
1.346044,1.595554
0.363478,0.609080
0.880782,0.899080
1.950239,1.833710
0.530310,0.487879
3.137260,3.502160
1.340901,1.370785
3.867237,3.169036
0.684860,0.711003
2.008677,1.151289
1.040047,0.975660
0.705474,0.671751
0.988851,1.029886
0.417178,0.425188
1.695299,1.726314
0.402507,0.403499
1.484364,2.255585
0.848367,0.814466
0.650756,0.569859
1.513586,1.758823
1.894137,1.764746
21.032176,7.006230
21.891066,6.348407
1.857644,2.536297
0.508315,0.407082
1.284291,1.318291
1.721814,1.744583
2.321890,1.464923
8.451879,13.370883
1.454624,1.913404
1.652727,1.807541
1.625314,2.185489
4.153655,3.997832
2.947915,3.561919
2.639056,2.405968
0.473567,0.478520
6.320665,4.383694
3.635704,3.040307
0.369862,0.361941
1.080372,1.362046
9.222806,9.153887
0.692985,0.573223
8.295018,5.963564
2.643375,2.244201
1.506130,1.528225
1.110814,1.073285
4.520027,3.007370
7.677484,5.132888
7.710732,5.836009
3.650698,3.628186
4.638604,6.771859
5.730144,4.936756
1.079157,1.045300
13.690906,10.322879
2.935777,2.426678
1.113689,1.126212
5.476899,4.187783
4.929507,4.464531
10.606097,8.515064
1.532018,1.633248
1.108995,1.202562
2.517304,2.579672
1.915724,1.900802
1.016558,1.037622
2.550568,1.525031
1.765791,2.593734
3.382833,2.212235
1.931212,1.847843
24.749742,7.836075
0.926175,0.935089
5.020635,4.411814
0.876427,0.904086
2.175207,2.066655
0.898518,1.113319
0.429217,0.514498
1.550435,1.602494
6.285763,7.045436
2.871023,3.894930
1.248038,1.232904
1.581799,1.567934
3.901402,3.912718
0.490465,0.493995
2.635811,3.448693
0.441406,0.453612
0.378997,0.314022
3.650738,4.340456
2.448756,1.903742
1.258715,1.391335
2.712565,2.845557
2.152027,2.430285
0.580870,0.532973
1.061085,0.969194
2.655818,2.452172
0.767413,0.772557
2.878023,2.073270
1.137246,0.850374
5.052035,7.213607
4.865825,3.287940
0.446264,0.461436
0.657219,0.675266
0.491205,0.431875
1.116327,1.089339
5.528275,5.551437
3.841805,4.345987
0.480704,0.482655
3.304964,3.897235
2.946483,2.408780
0.863719,1.058727
0.416390,0.421810
2.021033,2.058526
3.499109,3.112453
2.061308,2.279763
3.734545,3.535472
4.864394,3.830447
1.658053,0.477405
0.574119,0.559039
0.393528,0.403386
1.662021,3.485560
3.214326,4.144090
0.575952,0.509474
1.450376,1.760191
2.473932,2.578768
3.960593,3.748681
1.235297,1.364426
4.866122,4.194576
2.011226,1.979390
3.543439,3.828939
0.920529,0.940472
2.156710,1.637487
1.519923,2.166688
1.710540,8.245984
10.330712,7.895045
2.044443,2.084466
0.635331,0.657919
0.739536,0.731164
7.298329,7.474741
4.115012,3.768767
0.534574,0.537119
0.328668,0.315071
3.283207,2.787309
5.037286,4.752252
1.610137,1.910522
6.024172,7.452420
3.084235,3.408948
1.947286,1.621692
0.635724,0.704365
0.576600,0.570426
1.802215,1.714724
2.826920,2.484469
2.051188,2.129214
1.049278,1.058905
4.527861,2.806714
3.370853,3.420250
0.384021,0.648878
3.960039,3.599281
3.278048,2.785235
0.473975,0.481938
1.782594,1.847353
0.808649,1.229513
0.472377,0.484903
1.251125,3.137361
2.918722,2.759668
0.384095,0.393226
2.622266,2.704376
0.995313,0.934078
1.717497,1.619392
3.180943,3.593511
4.023793,6.182973
1.111465,0.884469
1.709151,1.527182
1.248308,0.458274
6.111962,4.841829
17.833813,9.102546
0.344642,0.336916
0.853064,0.833664
0.800260,0.825867
0.784275,0.772154
0.966509,0.951940
1.297563,0.981451
2.681630,2.887001
2.031580,1.987131
0.780262,1.295965
3.731734,3.306200
1.773421,1.986045
6.526762,6.968681
2.362310,1.932155
0.550112,0.547200
6.402997,4.878236
3.539486,3.815262
2.122373,1.942676
1.411429,1.418176
1.844200,1.766547
0.959932,0.829188
2.885859,3.180484
0.715075,0.756752
2.856127,3.174311
0.493967,0.533176
0.800754,0.786566
1.081161,1.046484
0.558762,0.562882
1.766078,1.703438
0.795851,0.703677
1.748197,1.815129
2.951074,3.162985
2.529495,2.941041
0.740030,0.551907
0.708872,0.697982
1.658100,1.601696
4.659226,3.700621
2.993841,2.745964
4.144969,3.824983
0.630348,0.610042
2.089722,2.048928
4.779026,6.292171
1.332953,1.327432
1.067569,0.621065
1.919644,1.931696
2.557635,2.300429
1.090108,1.518111
4.330312,4.149615
2.295314,2.472344
6.672781,3.668700
0.473290,0.748028
1.454985,1.380221
2.955408,2.856067
4.355961,3.095190
2.431127,2.475723
2.272386,2.458922
0.345366,0.359223
7.655409,10.374481
5.118631,4.070713
0.712192,0.699284
0.469343,0.417518
2.318252,1.896493
0.435275,0.912927
3.391915,3.479846
0.519249,0.493324
3.307397,3.732274
2.257799,2.105867
1.247956,1.177486
5.443049,5.731251
1.723669,1.477407
2.431990,2.282601
0.907720,1.017910
1.763995,2.088470
2.356120,1.851793
5.542786,4.154689
1.042499,1.039813
10.014220,8.478551
0.730275,1.838242
2.015069,2.041839
1.008176,1.142698
0.989101,1.011975
2.364260,2.430169
0.621803,0.592043
1.603022,1.917187
1.114593,1.309829
3.805979,3.261687
0.598393,0.591808
2.290875,2.531821
7.619573,9.100820
1.403986,4.044075
0.487407,0.468815
3.101492,2.852202
2.698552,2.911916
5.045287,4.912967
